"GEO_ID","NAME","B01001_001E","B01001_002E","B01001_003E","B01001_004E","B01001_005E","B01001_006E","B01001_007E","B01001_008E","B01001_009E","B01001_010E","B01001_011E","B01001_012E","B01001_013E","B01001_014E","B01001_015E","B01001_016E","B01001_017E","B01001_018E","B01001_019E","B01001_020E","B01001_021E","B01001_022E","B01001_023E","B01001_024E","B01001_025E","B01001_026E","B01001_027E","B01001_028E","B01001_029E","B01001_030E","B01001_031E","B01001_032E","B01001_033E","B01001_034E","B01001_035E","B01001_036E","B01001_037E","B01001_038E","B01001_039E","B01001_040E","B01001_041E","B01001_042E","B01001_043E","B01001_044E","B01001_045E","B01001_046E","B01001_047E","B01001_048E","B01001_049E"
"Geography","NAME","Estimate!!Total:","Estimate!!Total:!!Male:","Estimate!!Total:!!Male:!!Under 5 years","Estimate!!Total:!!Male:!!5 to 9 years","Estimate!!Total:!!Male:!!10 to 14 years","Estimate!!Total:!!Male:!!15 to 17 years","Estimate!!Total:!!Male:!!18 and 19 years","Estimate!!Total:!!Male:!!20 years","Estimate!!Total:!!Male:!!21 years","Estimate!!Total:!!Male:!!22 to 24 years","Estimate!!Total:!!Male:!!25 to 29 years","Estimate!!Total:!!Male:!!30 to 34 years","Estimate!!Total:!!Male:!!35 to 39 years","Estimate!!Total:!!Male:!!40 to 44 years","Estimate!!Total:!!Male:!!45 to 49 years","Estimate!!Total:!!Male:!!50 to 54 years","Estimate!!Total:!!Male:!!55 to 59 years","Estimate!!Total:!!Male:!!60 and 61 years","Estimate!!Total:!!Male:!!62 to 64 years","Estimate!!Total:!!Male:!!65 and 66 years","Estimate!!Total:!!Male:!!67 to 69 years","Estimate!!Total:!!Male:!!70 to 74 years","Estimate!!Total:!!Male:!!75 to 79 years","Estimate!!Total:!!Male:!!80 to 84 years","Estimate!!Total:!!Male:!!85 years and over","Estimate!!Total:!!Female:","Estimate!!Total:!!Female:!!Under 5 years","Estimate!!Total:!!Female:!!5 to 9 years","Estimate!!Total:!!Female:!!10 to 14 years","Estimate!!Total:!!Female:!!15 to 17 years","Estimate!!Total:!!Female:!!18 and 19 years","Estimate!!Total:!!Female:!!20 years","Estimate!!Total:!!Female:!!21 years","Estimate!!Total:!!Female:!!22 to 24 years","Estimate!!Total:!!Female:!!25 to 29 years","Estimate!!Total:!!Female:!!30 to 34 years","Estimate!!Total:!!Female:!!35 to 39 years","Estimate!!Total:!!Female:!!40 to 44 years","Estimate!!Total:!!Female:!!45 to 49 years","Estimate!!Total:!!Female:!!50 to 54 years","Estimate!!Total:!!Female:!!55 to 59 years","Estimate!!Total:!!Female:!!60 and 61 years","Estimate!!Total:!!Female:!!62 to 64 years","Estimate!!Total:!!Female:!!65 and 66 years","Estimate!!Total:!!Female:!!67 to 69 years","Estimate!!Total:!!Female:!!70 to 74 years","Estimate!!Total:!!Female:!!75 to 79 years","Estimate!!Total:!!Female:!!80 to 84 years","Estimate!!Total:!!Female:!!85 years and over"
"1500000US240338013051","Block Group 1, Census Tract 8013.05, Prince George's County, Maryland","3541","1775","85","154","105","44","51","46","4","25","114","61","185","117","201","45","76","104","44","74","51","101","54","27","7","1766","56","87","128","89","29","11","9","55","134","51","166","107","90","137","151","35","104","64","86","35","55","26","61"
"1500000US240317059011","Block Group 1, Census Tract 7059.01, Montgomery County, Maryland","1198","527","23","23","72","7","0","0","0","11","11","8","0","57","75","44","58","7","20","9","39","11","26","26","0","671","16","104","53","49","15","0","0","21","25","0","46","52","75","40","35","16","26","10","28","17","10","24","9"
"1500000US240338035252","Block Group 2, Census Tract 8035.25, Prince George's County, Maryland","1631","618","54","0","84","0","65","0","0","9","73","54","95","11","21","77","12","0","17","8","14","0","24","0","0","1013","39","57","36","1","26","74","35","11","38","134","112","73","104","8","98","0","0","27","43","46","35","11","5"
"1500000US240317045022","Block Group 2, Census Tract 7045.02, Montgomery County, Maryland","1800","854","37","71","107","45","6","24","0","8","17","16","13","81","80","67","54","17","52","9","28","36","20","16","50","946","40","64","68","65","16","0","28","16","13","25","27","94","70","83","100","63","29","6","30","46","7","31","25"
"1500000US240317003103","Block Group 3, Census Tract 7003.10, Montgomery County, Maryland","1289","517","20","73","0","87","0","19","0","0","0","109","54","20","41","0","75","0","19","0","0","0","0","0","0","772","93","233","23","16","0","0","0","0","11","141","40","93","0","21","19","0","58","0","0","24","0","0","0"
"1500000US240338002122","Block Group 2, Census Tract 8002.12, Prince George's County, Maryland","1393","580","0","0","22","0","0","0","0","11","16","85","0","23","0","0","58","21","53","16","74","46","76","60","19","813","0","0","0","0","0","0","10","15","35","44","26","0","0","20","69","28","82","38","42","119","8","196","81"
"1500000US240338035242","Block Group 2, Census Tract 8035.24, Prince George's County, Maryland","2664","1126","181","80","101","30","32","0","67","0","49","102","40","109","115","104","22","14","11","11","45","13","0","0","0","1538","105","288","210","13","31","0","16","40","108","210","51","80","96","85","44","7","17","12","58","44","9","14","0"
"1500000US240450101011","Block Group 1, Census Tract 101.01, Wicomico County, Maryland","1334","701","49","0","64","0","82","0","67","38","112","41","76","23","22","0","34","14","31","11","14","12","0","0","11","633","34","15","68","74","27","0","24","26","36","17","70","19","75","26","72","0","20","15","15","0","0","0","0"
"1500000US240054012001","Block Group 1, Census Tract 4012, Baltimore County, Maryland","1261","602","13","42","16","40","19","17","0","20","60","101","7","9","25","37","33","20","39","14","21","9","20","18","22","659","0","7","100","0","0","8","0","44","32","34","13","27","52","29","82","0","54","59","24","21","48","23","2"
"1500000US240119553021","Block Group 1, Census Tract 9553.02, Caroline County, Maryland","1292","599","29","53","9","12","0","0","0","9","29","104","41","69","32","49","53","6","12","6","39","16","0","0","31","693","11","104","62","0","24","0","15","11","55","47","82","26","12","38","46","16","24","7","42","17","29","7","18"
"1500000US240338050001","Block Group 1, Census Tract 8050, Prince George's County, Maryland","625","337","17","0","27","0","11","0","0","10","0","0","31","31","21","44","60","0","14","0","0","32","16","0","23","288","19","0","12","0","0","0","0","0","68","11","23","0","9","0","53","3","13","0","0","50","25","1","1"
"1500000US240054923002","Block Group 2, Census Tract 4923, Baltimore County, Maryland","2399","1052","151","70","41","25","18","5","0","34","106","117","62","73","23","89","109","26","33","1","9","30","23","7","0","1347","107","121","170","52","74","0","0","1","88","104","103","66","28","89","77","16","76","38","29","30","22","25","31"
"1500000US245102611001","Block Group 1, Census Tract 2611, Baltimore city, Maryland","728","408","37","8","0","0","9","0","26","21","93","97","32","23","13","11","5","0","5","12","11","0","5","0","0","320","11","0","0","0","0","4","6","21","108","68","12","27","19","5","0","5","31","0","0","3","0","0","0"
"1500000US240199702002","Block Group 2, Census Tract 9702, Dorchester County, Maryland","2546","1137","23","84","79","74","11","0","0","39","52","100","77","30","184","107","71","77","10","28","31","40","20","0","0","1409","43","69","167","84","36","19","0","82","74","73","127","112","110","77","114","23","9","54","46","8","18","12","52"
"1500000US240054525001","Block Group 1, Census Tract 4525, Baltimore County, Maryland","645","361","27","10","10","25","8","0","0","8","33","17","19","0","61","8","38","30","13","8","0","24","10","12","0","284","18","0","0","0","0","9","0","8","10","46","0","0","30","15","53","30","13","0","15","0","26","0","11"
"1500000US240317012061","Block Group 1, Census Tract 7012.06, Montgomery County, Maryland","1481","624","35","37","47","60","0","0","16","0","50","17","21","28","83","65","33","13","40","14","0","47","18","0","0","857","33","61","44","66","19","0","0","23","12","53","21","64","33","120","90","0","27","15","0","75","58","23","20"
"1500000US240317006062","Block Group 2, Census Tract 7006.06, Montgomery County, Maryland","933","492","28","22","45","23","0","0","0","14","51","17","41","20","21","25","18","35","11","9","20","73","0","19","0","441","40","34","20","17","0","9","0","10","16","0","37","38","33","56","15","0","9","19","28","40","10","10","0"
"1500000US240450107025","Block Group 5, Census Tract 107.02, Wicomico County, Maryland","881","446","103","48","49","0","35","0","0","0","0","46","12","7","12","42","63","0","0","0","0","0","29","0","0","435","25","0","28","0","33","0","0","11","78","36","25","6","42","30","21","0","7","0","0","50","24","0","19"
"1500000US240054087032","Block Group 2, Census Tract 4087.03, Baltimore County, Maryland","2474","1161","13","37","90","29","97","0","0","22","70","57","53","146","19","74","119","55","58","26","42","91","47","0","16","1313","113","117","14","33","45","0","0","41","41","111","27","101","58","92","125","71","78","50","24","56","28","31","57"
"1500000US245101202025","Block Group 5, Census Tract 1202.02, Baltimore city, Maryland","616","349","0","0","0","8","72","39","28","41","92","0","28","6","17","0","0","0","0","0","0","18","0","0","0","267","0","0","0","0","75","27","31","21","57","0","0","0","0","31","0","0","0","0","2","2","19","0","2"
"1500000US245102716002","Block Group 2, Census Tract 2716, Baltimore city, Maryland","697","167","0","18","0","0","0","0","37","10","55","0","23","0","0","0","12","0","0","0","0","0","0","0","12","530","31","110","37","0","0","0","52","0","62","76","0","46","10","0","0","78","0","13","0","0","15","0","0"
"1500000US245102716005","Block Group 5, Census Tract 2716, Baltimore city, Maryland","449","169","16","0","0","0","0","0","0","10","20","21","0","0","35","0","17","0","0","8","0","4","14","14","10","280","0","10","46","0","0","0","0","0","0","0","47","0","10","40","0","0","0","0","13","47","12","5","50"
"1500000US245101001002","Block Group 2, Census Tract 1001, Baltimore city, Maryland","406","214","0","0","1","2","3","0","0","0","0","10","50","0","32","26","32","0","10","23","3","22","0","0","0","192","0","0","1","4","0","0","4","0","19","0","0","5","0","44","34","0","11","18","16","0","36","0","0"
"1500000US240054024041","Block Group 1, Census Tract 4024.04, Baltimore County, Maryland","1732","835","0","36","23","0","0","0","0","61","86","103","12","28","28","105","62","27","55","0","0","163","46","0","0","897","82","0","116","13","0","0","25","58","46","71","74","65","52","16","107","25","20","1","40","72","12","2","0"
"1500000US240338004112","Block Group 2, Census Tract 8004.11, Prince George's County, Maryland","1602","693","35","29","71","40","19","10","0","0","78","40","16","16","44","48","32","40","58","48","16","7","31","0","15","909","46","101","35","12","0","0","25","28","81","57","26","14","42","73","74","8","39","32","0","36","37","9","134"
"1500000US240419605022","Block Group 2, Census Tract 9605.02, Talbot County, Maryland","3165","1491","54","89","133","63","79","26","0","26","37","95","88","67","106","81","71","5","27","34","49","112","101","58","90","1674","112","116","20","60","51","35","8","51","103","70","125","73","74","96","98","42","33","50","114","100","104","66","73"
"1500000US240037027013","Block Group 3, Census Tract 7027.01, Anne Arundel County, Maryland","2080","1017","0","16","30","0","0","0","0","0","206","264","75","84","93","86","81","0","18","16","16","0","32","0","0","1063","14","27","52","0","0","0","20","0","388","55","98","0","142","62","74","62","15","0","20","0","18","16","0"
"1500000US240037311021","Block Group 1, Census Tract 7311.02, Anne Arundel County, Maryland","383","73","0","0","0","0","0","0","0","0","0","0","0","0","0","18","13","0","0","10","0","17","15","0","0","310","0","0","25","30","0","17","32","0","0","0","25","0","0","10","9","14","33","0","15","0","29","17","54"
"1500000US245102711013","Block Group 3, Census Tract 2711.01, Baltimore city, Maryland","841","390","21","20","23","21","15","0","7","0","21","37","9","12","61","39","31","28","15","0","0","7","18","0","5","451","6","11","47","10","3","4","21","16","3","48","27","22","72","23","27","36","0","6","20","26","12","11","0"
"1500000US240098607031","Block Group 1, Census Tract 8607.03, Calvert County, Maryland","1915","994","69","77","45","54","69","38","0","19","54","83","49","54","36","131","28","7","95","12","46","8","9","1","10","921","63","80","100","63","0","0","0","38","24","106","137","22","45","53","14","28","25","0","64","0","18","0","41"
"1500000US240054025092","Block Group 2, Census Tract 4025.09, Baltimore County, Maryland","3563","1685","197","91","186","34","0","118","121","18","129","153","168","63","86","45","90","16","0","0","17","53","38","62","0","1878","72","261","22","0","0","0","25","17","125","216","112","53","84","132","167","139","21","84","59","64","124","67","34"
"1500000US240359900000","Block Group 0, Census Tract 9900, Queen Anne's County, Maryland","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US240430003021","Block Group 1, Census Tract 3.02, Washington County, Maryland","769","355","38","75","7","12","16","9","0","11","49","11","21","28","36","23","11","0","0","0","0","0","8","0","0","414","41","29","25","40","6","9","0","43","11","54","20","5","69","28","16","0","0","0","0","8","10","0","0"
"1500000US240199703002","Block Group 2, Census Tract 9703, Dorchester County, Maryland","1174","621","25","24","18","18","1","0","0","74","73","45","34","4","12","22","13","69","85","6","1","15","39","40","3","553","62","43","8","2","4","15","15","0","21","60","35","0","45","22","17","1","73","4","14","31","29","51","1"
"1500000US240317032021","Block Group 1, Census Tract 7032.02, Montgomery County, Maryland","2033","1034","30","40","43","19","24","0","23","43","132","65","89","38","38","61","80","82","55","0","44","61","18","35","14","999","84","46","63","26","0","0","0","87","63","20","13","84","30","130","96","77","60","27","19","40","21","0","13"
"1500000US240299504001","Block Group 1, Census Tract 9504, Kent County, Maryland","1381","457","16","10","15","6","0","14","0","21","0","24","37","17","23","38","33","21","0","31","9","38","50","24","30","924","104","100","94","11","30","0","0","25","38","24","57","46","42","15","62","40","14","0","11","42","44","108","17"
"1500000US240054309001","Block Group 1, Census Tract 4309, Baltimore County, Maryland","2155","1171","139","164","38","0","0","27","0","109","93","153","29","18","56","14","129","0","101","0","38","13","50","0","0","984","47","66","14","15","0","27","47","133","67","125","48","13","25","59","50","17","36","68","33","13","17","0","64"
"1500000US240010015033","Block Group 3, Census Tract 15.03, Allegany County, Maryland","665","367","8","15","25","5","16","0","9","9","22","16","36","13","27","30","20","10","21","27","16","31","11","0","0","298","20","30","13","6","0","0","0","9","7","26","12","12","28","28","6","17","22","19","15","12","16","0","0"
"1500000US240479507001","Block Group 1, Census Tract 9507, Worcester County, Maryland","663","367","0","10","12","0","0","0","41","0","0","0","0","15","9","52","28","12","70","43","17","17","22","8","11","296","0","0","12","0","0","0","0","19","14","0","5","0","0","41","33","16","19","17","39","13","0","52","16"
"1500000US245102716003","Block Group 3, Census Tract 2716, Baltimore city, Maryland","853","414","17","16","16","12","41","87","0","0","95","0","21","0","0","5","13","11","10","14","12","5","24","5","10","439","0","67","31","20","0","0","0","0","22","49","0","55","35","39","18","0","5","24","10","22","29","4","9"
"1500000US245101503002","Block Group 2, Census Tract 1503, Baltimore city, Maryland","1049","394","44","26","7","0","36","21","0","69","10","27","29","19","38","0","26","0","0","0","16","5","14","0","7","655","51","15","17","25","45","0","0","9","97","86","14","9","51","33","92","23","48","16","24","0","0","0","0"
"1500000US240338072003","Block Group 3, Census Tract 8072, Prince George's County, Maryland","5562","2910","0","0","0","5","1019","804","817","218","21","7","11","0","0","8","0","0","0","0","0","0","0","0","0","2652","0","0","0","35","1043","816","594","150","6","0","0","0","0","8","0","0","0","0","0","0","0","0","0"
"1500000US240317023021","Block Group 1, Census Tract 7023.02, Montgomery County, Maryland","904","459","31","36","6","20","12","0","0","0","20","65","63","83","6","37","29","16","12","9","7","7","0","0","0","445","61","23","27","17","34","0","0","0","5","43","63","24","18","62","21","0","9","31","0","7","0","0","0"
"1500000US245100104002","Block Group 2, Census Tract 104, Baltimore city, Maryland","2037","1121","44","6","0","0","0","0","0","48","328","168","92","61","87","60","95","10","11","27","18","45","21","0","0","916","58","30","0","0","0","0","0","27","251","171","92","45","62","55","38","9","0","19","18","41","0","0","0"
"1500000US240054024062","Block Group 2, Census Tract 4024.06, Baltimore County, Maryland","1978","913","28","40","84","0","99","14","0","110","81","57","188","44","64","27","24","29","0","0","9","15","0","0","0","1065","66","92","35","0","17","23","0","0","95","17","101","142","126","163","40","10","16","0","81","41","0","0","0"
"1500000US240317034013","Block Group 3, Census Tract 7034.01, Montgomery County, Maryland","1003","451","34","49","32","11","14","0","0","8","20","16","81","37","27","6","3","13","16","4","44","5","14","7","10","552","47","12","44","19","0","0","0","25","22","43","22","70","0","47","21","26","6","0","31","50","16","8","43"
"1500000US240317032192","Block Group 2, Census Tract 7032.19, Montgomery County, Maryland","923","327","0","0","0","0","0","0","0","0","0","0","0","0","0","0","32","0","72","15","33","15","44","16","100","596","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40","0","15","15","58","74","150","138","106"
"1500000US240217506003","Block Group 3, Census Tract 7506, Frederick County, Maryland","713","352","20","28","8","0","10","0","0","0","5","23","20","9","29","0","54","0","21","14","12","29","26","19","25","361","21","0","9","0","0","0","0","3","14","21","0","0","41","17","25","0","28","8","19","36","45","31","43"
"1500000US240098608023","Block Group 3, Census Tract 8608.02, Calvert County, Maryland","3219","1624","48","56","80","33","86","89","0","128","118","121","107","70","217","121","85","53","52","36","18","58","24","6","18","1595","47","93","196","43","61","0","0","25","144","76","116","66","153","191","84","9","64","30","51","92","26","9","19"
"1500000US240253032061","Block Group 1, Census Tract 3032.06, Harford County, Maryland","2288","1191","72","64","98","0","15","19","14","79","54","118","63","37","75","62","104","64","34","15","84","25","30","37","28","1097","53","45","57","64","78","0","15","15","54","89","38","70","55","112","103","26","56","13","54","24","29","28","19"
"1500000US240317015033","Block Group 3, Census Tract 7015.03, Montgomery County, Maryland","1627","669","0","0","23","49","16","0","0","35","75","35","54","0","26","52","19","67","96","0","93","0","14","0","15","958","15","0","67","42","68","0","35","22","84","32","9","16","0","210","126","13","50","42","0","12","41","20","54"
"1500000US240135077021","Block Group 1, Census Tract 5077.02, Carroll County, Maryland","2467","1117","29","82","42","20","11","48","0","49","83","54","67","74","70","56","58","33","61","21","52","109","37","16","45","1350","66","21","35","25","0","9","0","38","75","129","22","115","32","130","77","22","127","35","81","82","58","85","86"
"1500000US240037312024","Block Group 4, Census Tract 7312.02, Anne Arundel County, Maryland","1698","761","24","0","76","17","12","0","19","13","0","67","92","0","50","87","62","29","50","30","31","44","24","12","22","937","153","77","17","19","0","0","0","20","32","91","24","60","46","146","44","17","51","71","25","10","22","12","0"
"1500000US245102401002","Block Group 2, Census Tract 2401, Baltimore city, Maryland","691","354","17","0","0","10","0","0","0","7","71","48","68","43","21","8","21","0","19","0","14","0","0","7","0","337","21","0","0","0","0","0","0","0","30","99","55","10","26","19","7","0","24","0","7","17","8","7","7"
"1500000US240317008232","Block Group 2, Census Tract 7008.23, Montgomery County, Maryland","693","322","0","0","16","21","0","0","0","38","23","40","9","0","12","27","28","11","17","17","9","31","7","8","8","371","13","16","7","36","9","0","0","0","47","9","7","12","30","41","45","0","25","14","23","14","7","16","0"
"1500000US240378752011","Block Group 1, Census Tract 8752.01, St. Mary's County, Maryland","4068","1912","105","150","155","97","28","28","27","19","81","67","141","177","195","205","82","57","78","87","67","35","20","11","0","2156","68","151","309","50","45","24","77","35","132","90","128","113","242","192","123","56","54","50","88","43","46","17","23"
"1500000US240054007011","Block Group 1, Census Tract 4007.01, Baltimore County, Maryland","1261","594","37","58","46","3","11","0","0","24","46","101","66","37","21","15","35","38","24","13","0","10","0","0","9","667","23","63","31","22","0","14","0","16","100","75","48","66","18","3","50","26","7","21","4","26","23","12","19"
"1500000US240276026001","Block Group 1, Census Tract 6026, Howard County, Maryland","2506","1195","51","20","21","19","0","0","0","40","197","171","89","57","16","3","136","29","35","15","92","31","62","41","70","1311","153","28","57","0","0","0","0","51","64","160","49","33","55","37","112","9","33","50","54","104","109","54","99"
"1500000US240217523022","Block Group 2, Census Tract 7523.02, Frederick County, Maryland","2504","1230","102","79","97","92","21","0","0","63","28","83","72","140","85","129","100","44","27","9","6","11","42","0","0","1274","75","124","154","44","12","13","0","52","15","65","97","118","97","124","132","24","30","7","5","29","8","4","45"
"1500000US240338034021","Block Group 1, Census Tract 8034.02, Prince George's County, Maryland","2511","983","134","132","94","51","10","11","9","52","12","75","91","76","63","63","10","13","12","42","0","21","0","0","12","1528","205","124","92","64","11","0","0","11","90","125","74","152","99","191","101","10","31","0","81","26","0","41","0"
"1500000US240135042014","Block Group 4, Census Tract 5042.01, Carroll County, Maryland","1347","650","115","0","13","0","21","0","21","0","21","128","0","0","73","15","55","17","29","12","30","36","26","13","25","697","20","59","18","33","24","0","0","0","50","107","0","57","19","31","83","49","19","0","29","24","37","12","26"
"1500000US240253016012","Block Group 2, Census Tract 3016.01, Harford County, Maryland","1538","738","133","91","84","0","0","18","0","0","141","101","0","31","63","66","10","0","0","0","0","0","0","0","0","800","80","205","33","0","0","0","0","42","110","107","32","10","17","45","66","0","0","0","53","0","0","0","0"
"1500000US240317032084","Block Group 4, Census Tract 7032.08, Montgomery County, Maryland","1646","817","35","101","34","31","2","0","0","16","79","82","103","44","102","8","54","7","59","0","12","8","25","7","8","829","93","49","82","32","0","0","0","49","57","33","66","52","28","43","87","0","18","16","17","16","40","27","24"
"1500000US240199707023","Block Group 3, Census Tract 9707.02, Dorchester County, Maryland","885","503","7","12","0","11","15","11","0","8","44","13","0","29","32","50","22","8","41","45","17","49","69","20","0","382","0","16","0","9","0","0","0","0","22","0","9","11","16","28","76","7","63","8","37","43","27","0","10"
"1500000US240317032193","Block Group 3, Census Tract 7032.19, Montgomery County, Maryland","1165","438","0","0","0","0","0","0","0","0","0","0","0","36","0","0","0","0","0","0","23","113","172","53","41","727","0","0","0","0","0","0","0","0","0","0","32","0","0","0","0","0","98","42","29","195","150","54","127"
"1500000US240054006001","Block Group 1, Census Tract 4006, Baltimore County, Maryland","801","451","26","0","61","46","0","47","0","7","86","42","9","22","44","23","8","7","0","0","4","19","0","0","0","350","49","0","9","0","18","0","0","22","55","21","37","9","57","13","0","0","16","15","6","13","0","0","10"
"1500000US240276066032","Block Group 2, Census Tract 6066.03, Howard County, Maryland","1911","960","201","109","18","50","0","0","0","43","30","75","20","110","0","79","127","30","0","0","26","25","17","0","0","951","28","100","123","86","67","0","0","0","32","200","30","61","63","49","26","0","35","0","0","51","0","0","0"
"1500000US240479515005","Block Group 5, Census Tract 9515, Worcester County, Maryland","775","372","0","0","20","37","82","0","10","0","0","3","58","0","99","42","0","0","9","0","0","0","12","0","0","403","0","0","37","13","9","67","0","8","3","3","34","112","0","51","45","2","0","0","0","0","9","0","10"
"1500000US245102708033","Block Group 3, Census Tract 2708.03, Baltimore city, Maryland","2194","1068","34","38","71","92","19","15","0","0","228","92","0","112","49","62","18","9","7","37","32","43","67","0","43","1126","33","79","67","0","8","40","0","11","67","0","87","119","72","72","56","0","37","25","29","99","72","20","133"
"1500000US240399301022","Block Group 2, Census Tract 9301.02, Somerset County, Maryland","1121","529","0","94","18","23","0","12","0","31","18","0","41","47","22","36","48","0","34","21","52","19","13","0","0","592","29","5","12","5","35","0","0","0","27","39","37","27","80","64","22","42","33","19","51","27","15","0","23"
"1500000US240054525003","Block Group 3, Census Tract 4525, Baltimore County, Maryland","795","409","37","12","14","31","28","0","0","12","24","14","16","56","24","62","17","0","26","0","22","0","0","14","0","386","11","40","39","0","19","0","0","56","23","0","16","33","12","30","25","19","7","12","10","0","23","0","11"
"1500000US245102708053","Block Group 3, Census Tract 2708.05, Baltimore city, Maryland","648","325","100","32","14","0","0","0","0","22","0","38","30","9","7","11","18","0","9","0","11","2","14","8","0","323","0","45","25","3","0","3","0","0","1","57","15","14","33","16","0","3","43","3","0","14","0","12","36"
"1500000US240037407022","Block Group 2, Census Tract 7407.02, Anne Arundel County, Maryland","3069","1437","108","171","10","18","33","0","0","37","139","119","77","123","44","229","111","13","13","49","0","85","35","23","0","1632","68","70","122","32","38","0","0","37","100","184","140","148","37","272","60","26","52","29","28","76","36","21","56"
"1500000US240317006063","Block Group 3, Census Tract 7006.06, Montgomery County, Maryland","1944","1028","0","88","97","102","13","0","0","29","27","42","28","59","93","144","97","9","25","31","30","65","39","0","10","916","61","54","42","55","11","10","0","45","39","0","64","101","80","94","48","24","41","8","45","65","10","0","19"
"1500000US240338013082","Block Group 2, Census Tract 8013.08, Prince George's County, Maryland","2275","1218","45","118","9","81","17","14","0","113","155","23","150","69","73","34","30","38","64","8","18","87","63","0","9","1057","45","63","48","0","17","0","0","83","0","49","114","82","71","90","95","35","57","18","77","92","21","0","0"
"1500000US240054505041","Block Group 1, Census Tract 4505.04, Baltimore County, Maryland","377","146","0","23","0","0","0","0","16","26","0","28","0","0","8","0","30","0","15","0","0","0","0","0","0","231","30","7","0","34","0","0","0","0","27","0","0","27","16","16","42","0","0","0","0","0","18","0","14"
"1500000US240338031002","Block Group 2, Census Tract 8031, Prince George's County, Maryland","1777","886","117","11","85","39","5","0","5","33","90","20","66","57","57","89","79","47","28","13","0","35","0","5","5","891","48","17","33","26","14","43","17","38","91","64","48","13","24","79","114","29","15","15","77","28","13","18","27"
"1500000US245102720072","Block Group 2, Census Tract 2720.07, Baltimore city, Maryland","907","404","75","20","31","9","0","0","0","9","53","0","21","45","11","0","11","19","19","9","23","23","14","0","12","503","50","17","52","10","0","33","0","0","73","31","28","43","20","13","11","16","9","24","26","36","0","11","0"
"1500000US240479517004","Block Group 4, Census Tract 9517, Worcester County, Maryland","505","313","0","0","22","0","0","0","0","0","0","46","75","5","0","36","14","20","7","9","21","9","10","30","9","192","0","0","0","0","0","0","0","0","42","0","50","24","0","9","11","0","17","6","17","16","0","0","0"
"1500000US245102601021","Block Group 1, Census Tract 2601.02, Baltimore city, Maryland","1137","490","0","13","84","26","35","0","0","0","0","8","25","74","21","22","14","25","36","17","24","57","9","0","0","647","12","0","58","27","0","0","0","0","41","56","76","44","41","29","82","44","26","36","15","23","0","0","37"
"1500000US240037065002","Block Group 2, Census Tract 7065, Anne Arundel County, Maryland","724","321","0","37","16","0","0","0","0","0","0","122","17","20","50","12","33","0","0","0","5","0","9","0","0","403","37","94","0","0","0","0","0","0","0","0","59","100","13","0","0","0","12","22","5","16","27","18","0"
"1500000US240253052003","Block Group 3, Census Tract 3052, Harford County, Maryland","686","262","0","9","34","0","0","11","0","13","0","15","53","0","21","24","39","0","8","10","0","13","12","0","0","424","40","28","21","12","0","16","18","0","9","18","19","14","28","57","57","20","0","13","16","38","0","0","0"
"1500000US240338035251","Block Group 1, Census Tract 8035.25, Prince George's County, Maryland","662","312","15","65","59","25","0","0","0","0","16","18","68","0","17","16","0","4","9","0","0","0","0","0","0","350","0","12","27","44","0","0","16","0","13","95","21","32","31","0","21","0","25","13","0","0","0","0","0"
"1500000US245102008002","Block Group 2, Census Tract 2008, Baltimore city, Maryland","976","425","18","7","18","0","0","0","29","43","45","70","30","0","55","32","10","13","19","16","0","5","0","15","0","551","11","25","34","19","31","28","45","0","26","0","15","41","106","46","28","16","9","14","13","25","13","6","0"
"1500000US240430010021","Block Group 1, Census Tract 10.02, Washington County, Maryland","891","355","10","0","48","47","0","0","0","8","31","1","31","31","44","43","11","9","0","0","14","13","6","0","8","536","12","47","46","6","0","0","0","28","52","40","43","22","37","70","10","43","0","24","28","13","0","15","0"
"1500000US240037312043","Block Group 3, Census Tract 7312.04, Anne Arundel County, Maryland","948","520","105","57","10","17","0","0","35","0","0","50","43","34","18","15","30","29","46","0","0","31","0","0","0","428","22","16","45","21","0","0","0","0","0","55","63","28","29","15","51","28","0","0","30","0","12","0","13"
"1500000US240317008191","Block Group 1, Census Tract 7008.19, Montgomery County, Maryland","1535","833","111","36","0","111","46","31","0","83","15","26","62","38","62","91","31","12","54","14","0","0","10","0","0","702","35","115","34","52","0","24","0","16","53","85","56","33","29","36","24","0","34","52","0","0","24","0","0"
"1500000US240338007042","Block Group 2, Census Tract 8007.04, Prince George's County, Maryland","1263","479","14","35","76","31","0","0","0","18","33","26","15","33","0","61","64","10","0","31","18","7","0","0","7","784","54","71","7","44","31","0","33","14","37","78","44","26","36","79","119","32","18","0","20","27","5","2","7"
"1500000US240317008181","Block Group 1, Census Tract 7008.18, Montgomery County, Maryland","1266","630","88","39","0","26","35","0","0","23","45","90","53","103","0","39","44","0","28","0","0","17","0","0","0","636","52","67","15","0","25","0","0","91","20","136","52","15","102","18","20","23","0","0","0","0","0","0","0"
